StudentID,Age,Attendance,StudyHours,Marks
8980,24,60,10,35
8981,22,89,10,41
8982,24,84,7,80
8983,23,98,4,55
8984,22,86,9,83
8985,18,88,5,52
8986,23,99,8,89
8987,24,95,4,35
8988,19,88,4,94
8989,22,67,10,60
8990,19,69,8,95
8991,19,80,10,66
8992,23,74,4,59
8993,22,73,3,84
8994,23,65,10,37
8995,18,84,10,91
8996,24,98,1,42
8997,22,68,9,86
8998,19,52,7,65
8999,18,52,7,54
9000,21,95,4,36
9001,23,93,4,89
9002,23,68,1,70
9003,22,97,7,65
9004,24,79,2,71
9005,24,95,5,100
9006,20,88,1,43
9007,22,63,10,55
9008,20,94,2,61
9009,22,80,4,92
9010,20,67,9,87
9011,19,94,2,99
9012,22,56,1,40
9013,19,74,9,100
9014,22,66,9,39
9015,23,84,4,62
9016,20,98,3,83
9017,23,75,3,88
9018,22,86,4,80
9019,18,64,7,70
9020,24,81,3,84
9021,20,91,10,45
9022,18,67,7,100
9023,22,68,10,98
9024,24,63,10,93
9025,24,66,8,82
9026,24,84,5,49
9027,19,92,9,54
9028,22,61,6,44
9029,20,94,3,86
9030,21,98,5,100
9031,21,56,5,74
9032,23,66,9,46
9033,23,100,4,59
9034,24,51,5,85
9035,22,60,1,83
9036,21,53,5,77
9037,18,80,2,36
9038,19,72,2,69
9039,20,70,9,36
9040,24,79,7,45
9041,23,98,7,61
9042,24,92,3,65
9043,23,72,5,87
9044,21,65,3,59
9045,19,87,7,65
9046,18,80,2,46
9047,20,69,3,67
9048,23,99,1,59
9049,18,91,9,85
9050,21,87,7,37
9051,22,81,6,59
9052,24,85,3,95
9053,18,87,6,50
9054,22,59,7,97
9055,18,98,8,40
9056,18,81,2,69
9057,22,85,9,84
9058,23,88,9,49
9059,24,84,6,47
9060,24,92,5,68
9061,18,88,9,81
9062,24,56,6,100
9063,18,58,5,56
9064,23,84,9,90
9065,19,86,7,83
9066,22,76,3,39
9067,18,55,7,35
9068,19,59,6,99
9069,20,64,8,68
9070,19,59,6,88
9071,20,90,5,62
9072,23,83,8,78
9073,23,83,7,61
9074,20,51,4,52
9075,23,85,3,64
9076,21,99,10,92
9077,23,92,6,37
9078,21,76,6,92
9079,20,89,7,39
9080,23,56,4,59
9081,19,77,7,41
9082,24,67,4,56
9083,23,87,7,77
9084,18,62,3,53
9085,22,91,2,93
9086,18,53,5,56
9087,23,70,10,73
9088,22,88,6,81
9089,19,73,9,97
9090,19,80,4,74
9091,21,63,5,46
9092,21,76,1,46
9093,24,82,1,78
9094,22,95,10,99
9095,18,89,6,86
9096,22,80,10,90
9097,21,97,3,51
9098,22,59,8,80
9099,23,59,5,37
9100,19,80,3,39
9101,19,91,1,49
9102,19,67,7,79
9103,23,97,2,97
9104,21,85,8,41
9105,19,70,6,50
9106,19,86,9,63
9107,20,54,6,40
9108,19,78,4,68
9109,21,91,5,97
9110,23,66,10,55
9111,20,89,8,56
9112,18,55,10,86
9113,21,67,5,52
9114,18,81,5,80
9115,19,93,6,38
9116,21,68,6,77
9117,20,91,4,68
9118,19,92,4,59
9119,21,92,4,89
9120,19,80,5,70
9121,20,83,10,49
9122,23,76,8,99
9123,24,97,6,38
9124,23,59,4,50
9125,22,79,9,59
9126,22,78,1,64
9127,19,56,4,77
9128,19,71,9,38
9129,23,84,7,53
9130,20,98,10,37
9131,23,98,9,37
9132,23,82,3,73
9133,19,87,7,59
9134,22,74,9,43
9135,19,64,2,69
9136,22,63,10,83
9137,21,57,6,65
9138,20,68,5,78
9139,22,75,10,85
9140,19,72,10,52
9141,18,68,8,72
9142,20,57,5,73
9143,24,64,10,83
9144,24,75,5,68
9145,23,97,1,96
9146,23,73,7,42
9147,19,87,6,40
9148,21,84,1,98
9149,20,67,10,76
9150,19,84,2,49
9151,24,76,2,96
9152,20,81,6,52
9153,18,55,1,73
9154,19,53,5,52
9155,21,71,5,71
9156,20,67,4,98
9157,19,91,6,79
9158,22,67,6,78
9159,21,67,3,44
9160,19,75,10,42
9161,18,72,7,60
9162,21,57,4,55
9163,19,91,3,91
9164,23,84,8,98
9165,18,93,3,77
9166,18,74,9,75
9167,22,80,9,63
9168,19,73,1,42
9169,24,74,7,63
9170,22,60,3,63
9171,22,86,3,72
9172,23,81,5,83
9173,24,90,8,60
9174,21,79,7,89
9175,23,67,8,54
9176,23,83,3,35
9177,21,91,5,49
9178,21,98,10,37
9179,18,83,5,90
9180,23,71,5,93
9181,19,84,9,81
9182,18,91,7,82
9183,24,63,8,100
9184,22,95,7,99
9185,18,69,9,99
9186,20,65,4,80
9187,22,79,5,91
9188,18,79,2,96
9189,21,79,10,100
9190,18,70,8,76
9191,20,87,2,54
9192,19,60,10,95
9193,24,94,10,36
9194,18,73,6,96
9195,23,82,3,52
9196,22,65,9,91
9197,22,68,3,96
9198,20,85,1,35
9199,22,79,8,81
9200,18,78,8,63
9201,21,54,6,41
9202,21,89,10,75
9203,19,85,2,40
9204,24,66,2,47
9205,18,60,5,100
9206,20,100,5,35
9207,22,61,3,85
9208,22,54,9,53
9209,23,79,3,35
9210,24,77,2,87
9211,18,83,10,81
9212,24,89,6,87
9213,21,86,4,46
9214,23,94,9,70
9215,19,94,10,54
9216,19,50,10,79
9217,22,78,4,45
9218,21,71,10,79
9219,18,83,3,45
9220,21,62,10,74
9221,19,98,4,93
9222,20,82,5,51
9223,21,75,3,78
9224,23,80,3,71
9225,21,95,4,54
9226,18,86,6,66
9227,21,54,10,56
9228,18,96,2,78
9229,20,64,1,94
9230,19,71,5,84
9231,21,65,1,42
9232,19,85,4,100
9233,20,92,3,76
9234,23,55,4,74
9235,24,88,1,40
9236,23,97,8,71
9237,19,92,5,45
9238,21,97,1,97
9239,22,51,7,79
9240,23,99,2,36
9241,20,59,2,69
9242,18,60,3,68
9243,24,54,3,87
9244,23,54,10,54
9245,18,93,6,73
9246,21,62,3,71
9247,23,54,2,86
9248,20,91,2,54
9249,22,88,5,54
9250,23,71,4,93
9251,21,85,1,94
9252,18,60,3,98
9253,19,82,5,53
9254,23,50,2,73
9255,24,77,3,71
9256,23,76,8,56
9257,20,100,10,77
9258,21,54,10,55
9259,21,74,1,46
9260,23,92,3,64
9261,23,89,1,51
9262,21,80,7,37
9263,21,69,2,62
9264,20,94,9,96
9265,18,87,5,52
9266,22,82,6,60
9267,21,64,5,94
9268,22,100,10,46
9269,18,98,7,42
9270,24,74,9,54
9271,22,83,4,62
9272,21,88,9,56
9273,19,87,5,36
9274,21,96,10,41
9275,22,58,9,45
9276,18,53,3,89
9277,23,71,7,83
9278,21,86,2,58
9279,23,74,5,99
9280,22,97,4,88
9281,22,67,7,73
9282,21,100,2,99
9283,18,88,3,76
9284,18,56,1,60
9285,20,97,1,57
9286,24,54,7,73
9287,21,94,1,48
9288,21,56,3,61
9289,24,54,4,91
9290,18,98,2,79
9291,23,68,10,66
9292,24,73,7,72
9293,20,54,7,62
9294,18,60,6,59
9295,18,73,4,45
9296,19,65,6,90
9297,20,94,5,52
9298,23,58,4,89
9299,22,78,3,97
9300,22,61,3,64
9301,24,66,8,36
9302,24,74,5,82
9303,22,87,10,86
9304,18,88,6,71
9305,18,88,5,90
9306,22,68,9,60
9307,18,92,4,74
9308,22,89,2,91
9309,24,95,3,36
9310,19,80,4,51
9311,24,72,6,93
9312,22,65,9,62
9313,19,70,10,70
9314,22,64,3,85
9315,19,100,5,65
9316,20,60,1,84
9317,23,84,8,44
9318,24,98,8,100
9319,23,97,8,51
9320,20,82,3,64
9321,18,100,9,76
9322,19,86,2,39
9323,23,81,7,68
9324,22,59,4,46
9325,23,89,6,54
9326,22,74,6,80
9327,21,54,2,65
9328,24,80,2,87
9329,22,75,1,53
9330,23,80,1,88
9331,19,97,2,50
9332,19,85,5,78
9333,24,86,9,62
9334,18,86,10,56
9335,23,50,10,61
9336,24,70,2,80
9337,24,81,7,77
9338,20,67,2,70
9339,22,50,5,91
9340,18,59,7,93
9341,20,68,1,44
9342,24,96,9,72
9343,19,93,9,95
9344,21,69,2,36
9345,20,58,2,53
9346,23,75,4,52
9347,21,78,9,39
9348,22,99,3,44
9349,20,56,1,93
9350,19,76,7,69
9351,21,84,2,83
9352,20,61,6,63
9353,20,65,7,43
9354,21,52,8,81
9355,24,50,8,54
9356,22,73,7,38
9357,18,68,1,60
9358,24,90,2,78
9359,22,63,6,95
9360,18,70,4,83
9361,23,99,5,88
9362,24,50,6,99
9363,18,52,7,86
9364,23,72,8,47
9365,20,80,4,85
9366,20,53,3,91
9367,22,91,9,63
9368,20,95,8,77
9369,22,84,3,81
9370,19,81,5,65
9371,22,86,7,84
9372,21,98,1,85
9373,18,61,8,85
9374,23,85,5,54
9375,21,76,9,67
9376,22,88,10,95
9377,21,75,3,75
9378,24,92,6,55
9379,22,83,8,87
9380,24,53,6,66
9381,18,79,2,53
9382,20,64,10,85
9383,22,56,9,86
9384,21,73,4,45
9385,18,72,7,48
9386,24,70,7,80
9387,23,74,6,81
9388,20,70,6,84
9389,19,77,1,66
9390,20,76,10,70
9391,19,79,6,52
9392,20,75,6,84
9393,19,77,2,88
9394,19,99,7,99
9395,22,78,6,69
9396,24,61,10,69
9397,23,73,7,83
9398,20,86,3,58
9399,19,96,2,97
9400,23,52,6,95
9401,23,53,3,75
9402,22,75,2,60
9403,23,99,5,91
9404,20,99,8,49
9405,20,58,7,83
9406,20,60,3,65
9407,19,53,3,85
9408,23,67,2,92
9409,21,57,8,82
9410,20,94,2,79
9411,18,77,9,66
9412,20,50,7,96
9413,18,90,9,91
9414,23,91,2,72
9415,19,95,6,62
9416,19,97,8,48
9417,23,76,5,79
9418,18,89,9,90
9419,24,76,7,100
9420,18,98,3,70
9421,19,68,2,45
9422,19,91,7,60
9423,19,86,5,98
9424,19,50,3,72
9425,18,98,10,51
9426,22,65,3,76
9427,19,58,8,42
9428,19,62,10,56
9429,21,87,10,61
9430,23,52,2,83
9431,20,56,2,76
9432,22,61,9,94
9433,18,71,5,72
9434,20,50,5,45
9435,19,61,4,92
9436,18,55,5,76
9437,23,74,1,55
9438,19,85,4,53
9439,24,99,6,37
9440,18,64,4,38
9441,21,54,8,85
9442,22,50,4,82
9443,24,72,5,62
9444,19,51,3,69
9445,23,81,7,70
9446,20,74,1,42
9447,19,85,3,55
9448,19,66,5,73
9449,20,94,5,73
9450,24,81,9,68
9451,24,87,10,97
9452,23,95,7,82
9453,20,90,5,81
9454,19,99,8,36
9455,24,96,6,100
9456,20,85,7,79
9457,22,65,9,89
9458,24,81,8,78
9459,21,50,8,41
9460,24,92,2,80
9461,24,72,4,80
9462,20,65,2,86
9463,21,55,3,96
9464,19,70,2,61
9465,24,84,8,51
9466,21,75,2,50
9467,23,61,9,100
9468,23,67,1,58
9469,20,96,4,54
9470,21,50,5,94
9471,21,59,5,86
9472,21,82,7,45
9473,18,69,10,100
9474,18,85,6,84
9475,24,98,6,94
9476,18,62,5,68
9477,23,69,1,97
9478,20,89,7,75
9479,21,57,10,41
9480,21,92,3,79
9481,18,85,7,77
9482,21,71,6,97
9483,22,77,6,36
9484,20,95,1,88
9485,18,85,5,47
9486,18,63,5,73
9487,18,79,4,66
9488,24,52,8,91
9489,21,96,6,65
9490,21,53,9,54
9491,18,94,10,43
9492,23,78,3,89
9493,23,65,1,74
9494,21,79,2,37
9495,21,52,5,77
9496,20,59,9,55
9497,21,71,7,73
9498,21,65,7,97
9499,18,56,8,68
9500,21,91,4,69
9501,18,96,9,45
9502,18,100,8,43
9503,20,95,4,62
9504,24,100,5,77
9505,20,80,7,65
9506,22,51,4,52
9507,23,65,9,56
9508,22,82,3,53
9509,19,95,6,43
9510,18,59,7,99
9511,21,71,5,89
9512,24,81,2,72
9513,18,100,6,63
9514,22,59,4,38
9515,21,89,10,87
9516,18,56,3,48
9517,21,53,9,42
9518,22,82,6,49
9519,18,86,6,98
9520,21,73,8,82
9521,21,70,1,95
9522,24,55,10,48
9523,24,77,4,76
9524,21,86,10,53
9525,19,90,1,100
9526,22,60,1,73
9527,20,85,1,50
9528,24,93,1,87
9529,24,94,1,71
9530,19,100,3,59
9531,22,91,1,50
9532,21,91,8,81
9533,23,75,8,45
9534,22,56,7,58
9535,19,55,2,90
9536,24,62,4,83
9537,21,70,3,55
9538,24,69,9,81
9539,19,64,4,63
9540,18,91,3,96
9541,23,90,3,56
9542,21,80,7,47
9543,23,94,4,98
9544,19,93,9,45
9545,24,59,4,80
9546,21,52,4,77
9547,22,79,2,73
9548,21,56,1,73
9549,21,74,3,43
9550,23,73,4,86
9551,21,86,7,52
9552,23,53,6,87
9553,18,90,8,89
9554,21,85,1,81
9555,19,92,6,96
9556,24,55,9,42
9557,23,81,7,52
9558,20,53,4,59
9559,18,90,5,52
9560,18,92,4,37
9561,23,81,1,93
9562,19,74,8,61
9563,21,59,2,77
9564,22,68,10,48
9565,21,56,9,64
9566,20,51,6,98
9567,23,62,1,100
9568,21,50,10,48
9569,24,84,10,87
9570,22,72,9,69
9571,21,79,10,81
9572,24,62,9,52
9573,18,58,4,75
9574,24,65,2,76
9575,18,53,7,52
9576,22,59,5,76
9577,24,64,8,94
9578,18,70,6,50
9579,22,54,3,36
9580,22,99,5,51
9581,19,60,10,93
9582,22,83,3,88
9583,24,61,5,35
9584,24,97,8,81
9585,21,85,4,68
9586,20,69,10,60
9587,19,56,10,87
9588,19,51,9,62
9589,19,97,1,83
9590,21,87,6,52
9591,21,96,2,65
9592,21,64,9,53
9593,19,72,9,100
9594,19,66,9,73
9595,23,75,6,41
9596,19,82,9,84
9597,20,84,2,61
9598,18,77,9,45
9599,23,87,7,61
9600,22,74,2,45
9601,20,73,10,59
9602,20,86,5,61
9603,18,70,7,72
9604,18,72,8,98
9605,21,94,7,66
9606,20,85,3,52
9607,19,87,3,53
9608,23,95,1,54
9609,24,97,5,69
9610,21,89,8,96
9611,23,85,8,81
9612,19,74,9,65
9613,19,100,2,81
9614,24,67,9,99
9615,22,93,5,60
9616,18,82,6,40
9617,21,87,5,67
9618,18,60,6,86
9619,21,84,2,69
9620,22,79,4,46
9621,21,76,7,43
9622,22,81,3,35
9623,19,87,10,59
9624,24,68,5,58
9625,19,51,10,40
9626,19,88,6,92
9627,22,59,7,78
9628,22,67,6,97
9629,23,58,3,45
9630,20,99,2,98
9631,24,50,1,37
9632,18,86,4,62
9633,23,97,10,79
9634,19,68,10,51
9635,22,62,8,86
9636,19,69,1,79
9637,20,86,6,71
9638,21,76,1,68
9639,18,75,9,72
9640,20,64,7,87
9641,22,99,1,71
9642,21,56,10,64
9643,23,88,6,66
9644,22,89,5,73
9645,20,90,3,97
9646,22,76,8,43
9647,19,88,2,63
9648,20,91,9,87
9649,19,59,6,45
9650,24,52,4,89
9651,24,50,6,77
9652,19,59,7,57
9653,18,92,9,91
9654,21,65,2,37
9655,21,64,6,49
9656,22,82,5,87
9657,22,73,5,71
9658,19,99,9,98
9659,23,91,8,63
9660,18,57,7,89
9661,23,89,1,55
9662,24,54,1,96
9663,22,57,8,35
9664,23,100,2,69
9665,19,78,4,71
9666,22,58,9,49
9667,19,57,2,70
9668,18,69,10,62
9669,20,83,5,39
9670,21,72,3,87
9671,18,69,1,95
9672,19,59,6,72
9673,21,74,8,56
9674,18,81,4,66
9675,19,98,3,43
9676,22,77,3,47
9677,19,75,2,89
9678,20,88,10,41
9679,22,93,9,75
9680,22,66,4,89
9681,22,73,1,52
9682,24,86,3,38
9683,18,62,10,67
9684,24,93,9,58
9685,22,74,6,79
9686,20,80,4,61
9687,20,99,5,44
9688,22,77,7,99
9689,24,65,4,60
9690,20,56,3,88
9691,19,65,4,64
9692,21,56,4,71
9693,24,64,2,52
9694,18,84,9,36
9695,23,63,5,35
9696,22,65,8,86
9697,21,93,6,92
9698,18,88,6,99
9699,22,90,2,80
9700,22,53,8,39
9701,24,57,8,90
9702,21,58,6,84
9703,22,84,4,76
9704,21,51,10,85
9705,19,53,8,46
9706,24,63,3,72
9707,18,63,5,93
9708,23,99,7,56
9709,23,80,7,57
9710,18,59,3,60
9711,24,67,7,85
9712,23,87,10,65
9713,23,89,4,91
9714,21,81,7,52
9715,20,56,1,81
9716,19,88,6,76
9717,19,97,8,81
9718,24,86,2,62
9719,18,96,8,72
9720,21,50,3,59
9721,23,71,4,59
9722,18,67,7,86
9723,21,83,3,44
9724,23,83,10,53
9725,21,75,6,82
9726,23,83,7,48
9727,24,65,8,45
9728,19,84,2,73
9729,18,82,4,80
9730,24,65,9,95
9731,20,94,6,74
9732,21,80,10,42
9733,22,88,1,72
9734,23,60,7,51
9735,22,53,4,78
9736,18,71,5,78
9737,21,99,8,81
9738,19,92,2,97
9739,18,97,5,49
9740,23,92,2,37
9741,22,81,4,47
9742,23,61,1,52
9743,23,97,5,70
9744,19,58,4,68
9745,24,69,5,57
9746,18,76,1,63
9747,22,81,5,47
9748,21,59,9,43
9749,23,75,8,60
9750,19,86,1,52
9751,24,93,4,100
9752,22,87,3,56
9753,21,51,4,73
9754,19,79,10,70
9755,19,51,8,49
9756,24,83,9,100
9757,20,94,10,93
9758,24,74,3,91
9759,18,72,5,74
9760,21,57,4,94
9761,19,72,10,57
9762,19,83,4,79
9763,24,97,2,48
9764,20,84,1,83
9765,23,74,10,60
9766,21,99,9,51
9767,19,83,8,49
9768,22,53,8,75
9769,18,83,7,79
9770,20,78,1,73
9771,20,94,2,70
9772,22,62,8,96
9773,18,77,7,47
9774,20,99,1,51
9775,24,52,6,91
9776,22,70,6,42
9777,24,75,7,90
9778,21,79,8,64
9779,22,98,4,84
9780,19,84,3,65
9781,19,85,1,66
9782,20,63,4,100
9783,18,73,3,58
9784,21,69,4,69
9785,21,98,6,38
9786,22,88,6,46
9787,19,93,9,84
9788,21,97,3,99
9789,18,64,9,69
9790,20,99,6,58
9791,23,52,7,80
9792,22,90,1,83
9793,22,87,9,81
9794,23,99,3,49
9795,19,75,9,67
9796,23,88,4,68
9797,24,76,8,100
9798,18,76,7,41
9799,21,96,7,91
9800,19,88,1,91
9801,23,63,10,96
9802,22,75,9,38
9803,22,62,10,38
9804,20,99,10,47
9805,19,73,5,71
9806,21,78,2,61
9807,19,85,4,40
9808,22,88,9,74
9809,19,96,2,69
9810,23,84,7,44
9811,24,51,1,88
9812,19,76,2,77
9813,22,99,4,87
9814,23,79,10,62
9815,24,71,9,62
9816,19,88,10,43
9817,24,97,9,91
9818,22,66,9,96
9819,19,54,3,80
9820,20,74,5,66
9821,24,85,6,35
9822,21,79,8,85
9823,19,50,8,95
9824,19,88,7,78
9825,18,81,10,82
9826,21,85,1,61
9827,24,60,7,58
9828,21,72,5,78
9829,18,60,6,49
9830,23,65,7,76
9831,24,68,9,68
9832,23,90,7,78
9833,22,60,10,62
9834,21,99,2,64
9835,22,63,4,42
9836,19,73,2,61
9837,20,54,3,87
9838,21,66,1,47
9839,22,98,9,80
9840,19,62,3,87
9841,23,89,7,78
9842,20,74,2,38
9843,19,78,6,63
9844,19,58,9,80
9845,21,80,4,37
9846,18,81,3,46
9847,23,91,6,74
9848,20,98,4,77
9849,19,59,6,63
9850,23,63,3,66
9851,19,50,8,81
9852,22,96,6,59
9853,22,93,6,50
9854,22,70,9,97
9855,23,63,1,93
9856,20,64,7,36
9857,23,64,7,51
9858,20,74,9,52
9859,24,99,8,36
9860,20,86,3,50
9861,19,59,4,93
9862,23,60,1,85
9863,19,80,6,99
9864,22,72,2,87
9865,24,80,5,92
9866,21,97,10,40
9867,22,60,3,95
9868,18,50,8,69
9869,22,83,2,99
9870,20,88,3,80
9871,23,92,4,55
9872,21,66,10,78
9873,24,76,9,84
9874,18,82,8,64
9875,18,91,3,99
9876,22,99,2,55
9877,20,97,2,79
9878,23,51,9,68
9879,24,87,2,93
9880,21,61,9,77
9881,18,97,8,43
9882,22,96,8,76
9883,24,90,10,55
9884,22,79,4,91
9885,19,71,1,52
9886,21,51,1,80
9887,22,82,2,48
9888,18,69,10,73
9889,23,66,1,96
9890,20,75,1,51
9891,24,71,3,63
9892,20,87,7,59
9893,21,97,5,37
9894,19,93,3,67
9895,23,82,7,95
9896,24,65,2,56
9897,21,67,8,44
9898,22,97,3,86
9899,21,62,8,87
9900,20,79,8,65
9901,20,74,4,37
9902,19,97,3,85
9903,18,55,4,80
9904,22,61,10,39
9905,24,58,4,91
9906,24,83,2,43
9907,23,80,4,67
9908,18,53,2,99
9909,18,73,2,85
9910,22,72,1,86
9911,18,59,2,68
9912,21,95,8,89
9913,24,79,6,72
9914,22,88,3,85
9915,18,70,9,79
9916,18,55,1,79
9917,18,86,5,66
9918,22,53,7,100
9919,23,92,5,86
9920,22,95,8,63
9921,22,54,5,97
9922,23,53,2,87
9923,23,86,5,97
9924,21,58,8,60
9925,20,53,8,93
9926,19,99,3,76
9927,21,79,6,56
9928,20,63,8,51
9929,21,86,9,81
9930,18,66,4,59
9931,21,88,1,87
9932,24,73,4,100
9933,19,57,5,44
9934,19,82,4,75
9935,21,98,4,42
9936,21,96,1,63
9937,21,64,8,35
9938,19,68,3,58
9939,21,97,4,95
9940,18,73,6,40
9941,20,85,6,80
9942,22,100,8,96
9943,19,99,1,51
9944,24,84,4,38
9945,23,91,6,62
9946,20,92,3,35
9947,20,89,7,69
9948,19,87,6,44
9949,20,93,9,97
9950,23,54,6,81
9951,20,60,4,95
9952,19,93,8,59
9953,18,98,3,55
9954,21,52,1,62
9955,22,59,1,87
9956,19,80,10,71
9957,23,92,8,91
9958,22,70,4,44
9959,18,50,7,93
9960,23,85,2,79
9961,23,68,6,68
9962,19,68,1,73
9963,19,95,3,84
9964,18,70,9,79
9965,19,91,4,86
9966,21,61,5,100
9967,23,100,9,64
9968,22,81,10,35
9969,18,95,10,76
9970,24,71,5,90
9971,19,65,4,71
9972,24,65,3,46
9973,20,54,8,95
9974,24,100,7,51
9975,23,65,7,50
9976,20,91,3,38
9977,19,98,6,78
9978,21,79,6,66
9979,21,89,1,41
9980,23,65,4,77
9981,21,91,1,73
9982,24,73,7,85
9983,19,95,1,83
9984,20,59,7,80
9985,23,81,7,74
9986,21,61,9,96
9987,22,74,5,63
9988,23,93,4,96
9989,24,94,8,45
9990,18,78,8,81
9991,24,68,1,37
9992,20,66,2,53
9993,20,56,1,82
9994,20,82,6,67
9995,20,90,3,74
9996,20,92,2,90
9997,20,79,6,70
9998,22,94,7,93
9999,24,56,4,62
10000,21,96,3,81
